wind_speed,generator_speed,power,wind_direction,wind_direction_mean,yaw_position,yaw_speed,pitch1_moto_tmp,pitch2_moto_tmp,pitch3_moto_tmp,environment_tmp,int_tmp
0.477005944,1.250184965,0.770635082,-0.584619951,0.408787157,-0.59132296,-0.004080136,0.06,-0.02,0,-0.421277421,-0.136145052
0.701971888,1.263480184,0.984895169,-0.261791234,0.160545783,-0.59132296,-0.004080136,0.06,-0.02,0,-0.40391874,-0.157179205
0.635588494,1.300042039,1.309320044,-0.075344703,0.417652921,-0.59132296,-0.004080136,0.06,-0.02,0,-0.40391874,-0.157179205
1.332614124,1.336603893,1.901036897,-0.132314477,-0.077563291,-0.585498674,0.135454738,0.06,-0.02,-0.01,-0.389716183,-0.136145052
1.513324473,1.236889745,2.007170982,-0.208274174,-0.460057654,-0.59132296,-0.004080136,0.06,-0.02,-0.01,-0.40391874,-0.157179205
1.148215809,1.236889745,1.754853542,-0.266970305,-0.530983761,-0.59132296,-0.004080136,0.05,-0.03,-0.01,-0.40391874,-0.136145052
1.620275495,1.273451599,1.903028815,-0.303223797,0.199808449,-0.59132296,-0.038963855,0.05,-0.03,-0.01,-0.389716183,-0.136145052
1.638715327,1.329956283,1.96712171,-0.156483471,1.709521299,-0.59132296,-0.038963855,0.05,-0.03,-0.01,-0.40391874,-0.157179205
1.616587529,1.286746819,1.989149981,-0.051175708,0.463248275,-0.585498674,0.10057102,0.05,-0.03,-0.01,-0.389716183,-0.136145052
1.741978383,1.243537355,2.073255794,0.126639039,0.416386383,-0.59132296,-0.038963855,0.05,-0.03,-0.02,-0.40391874,-0.157179205
1.5760199,1.256832575,2.083262254,0.292369289,-0.007903722,-0.59132296,-0.004080136,0.05,-0.04,-0.02,-0.389716183,-0.157179205
1.314174293,1.243537355,1.887023167,0.154260748,-0.337203504,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.389716183,-0.157179205
1.351053956,1.206975501,1.748830919,0.08865919,0.080753912,-0.585498674,0.10057102,0.05,-0.04,-0.02,-0.40391874,-0.157179205
1.524388372,1.313337258,2.101283254,0.214683235,0.489845565,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.40391874,-0.157179205
1.723538552,1.243537355,2.153354337,0.451194112,0.463248275,-0.585498674,0.10057102,0.05,-0.04,-0.02,-0.389716183,-0.157179205
1.981696192,1.263480184,2.049212171,0.490900318,1.074985948,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.40391874,-0.157179205
1.517012439,1.256832575,1.921049816,0.461552253,0.365724878,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.40391874,-0.157179205
1.450629046,1.236889745,2.199402797,0.187061526,-1.116124144,-0.585498674,0.10057102,0.05,-0.04,-0.02,-0.40391874,-0.157179205
1.70509872,1.280099209,2.003163711,0.207777807,-0.304273526,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.389716183,-0.157179205
1.741978383,1.236889745,2.125303443,0.282011149,0.882472229,-0.59132296,-0.038963855,0.05,-0.04,-0.02,-0.389716183,-0.157179205
1.317862259,1.223594525,1.96712171,0.378687128,0.653228919,-0.585498674,0.10057102,0.05,-0.04,-0.02,-0.372357503,-0.157179205
1.188783439,1.22027072,1.317311151,0.290642932,1.409351881,-0.59132296,-0.038963855,0.04,-0.05,-0.02,-0.40391874,-0.157179205
1.00807309,1.280099209,1.44446583,0.316538284,0.525308619,-0.585498674,0.10057102,0.04,-0.05,-0.02,-0.40391874,-0.157179205
1.140839877,1.263480184,1.482499749,0.285463862,-0.463857267,-0.59132296,-0.038963855,0.04,-0.05,-0.03,-0.40391874,-0.157179205
0.768355281,1.193680281,1.109050253,0.228494089,-0.799489738,-0.59132296,-0.038963855,0.04,-0.05,-0.03,-0.40391874,-0.157179205
1.100272248,1.273451599,1.012946063,0.076574693,-0.59557718,-0.59132296,-0.038963855,0.04,-0.05,-0.03,-0.40391874,-0.157179205
1.063392585,1.329956283,1.538578103,-0.228990456,-1.351700143,-0.573850102,0.449408206,0.03,-0.05,-0.03,-0.40391874,-0.157179205
1.133463944,1.250184965,1.153106795,-0.527650177,-0.688034427,-0.59132296,-0.038963855,0.03,-0.05,-0.03,-0.389716183,-0.157179205
1.203535304,1.263480184,1.253241691,-0.479312188,-0.676635588,-0.585498674,0.10057102,0.03,-0.05,-0.03,-0.40391874,-0.157179205
0.831050708,1.263480184,1.416414936,-0.266970305,1.572735235,-0.59132296,-0.038963855,0.03,-0.05,-0.03,-0.389716183,-0.157179205
1.126088012,1.243537355,1.061009875,-0.027006713,1.183908184,-0.59132296,-0.038963855,0.03,-0.05,-0.04,-0.40391874,-0.157179205
1.166655641,1.343251502,1.957091817,-0.07189199,-0.888147372,-0.59132296,-0.038963855,0.03,-0.05,-0.04,-0.358154946,-0.157179205
1.542828203,1.243537355,1.69678327,-0.444785052,-2.45738749,-0.59132296,-0.038963855,0.03,-0.05,-0.04,-0.358154946,-0.157179205
0.982257326,1.206975501,1.177150419,-0.760708341,-1.040131887,-0.585498674,0.10057102,0.03,-0.05,-0.04,-0.342374327,-0.157179205
1.115024113,1.230242135,1.269270773,-0.710643995,-0.299207376,-0.59132296,-0.038963855,0.03,-0.05,-0.04,-0.342374327,-0.157179205
0.904810034,1.243537355,1.416414936,-0.570809096,0.584835887,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.342374327,-0.157179205
0.871618337,1.336603893,1.556599103,-0.287686586,1.14337898,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.325015646,-0.157179205
1.391621585,1.263480184,1.672739647,-0.094334628,-0.733629781,-0.59132296,-0.004080136,0.03,-0.05,-0.04,-0.342374327,-0.136145052
1.472756844,1.273451599,1.690760647,-0.216905958,-0.661437137,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.342374327,-0.136145052
1.303110394,1.243537355,1.552591833,-0.322213721,-1.105991843,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.325015646,-0.136145052
1.244102933,1.280099209,1.620668564,-0.482764901,-1.990035106,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.325015646,-0.136145052
1.542828203,1.223594525,1.600655645,-0.719275779,-1.775990247,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.325015646,-0.136145052
0.70934782,1.293394429,1.616684727,-0.995492862,-1.294705949,-0.59132296,-0.004080136,0.03,-0.069,-0.04,-0.342374327,-0.136145052
1.454317012,1.356546722,2.105290525,-1.111158766,-1.30483825,-0.59132296,-0.004080136,0.03,-0.06,-0.04,-0.372357503,-0.157179205
1.859993305,1.236889745,1.885007815,-1.112885123,0.251736492,-0.59132296,-0.143615011,0.03,-0.06,-0.04,-0.372357503,-0.157179205
1.332614124,1.236889745,1.648719458,-1.081810701,-0.509452621,-0.59132296,-0.108731292,0.03,-0.069,-0.04,-0.389716183,-0.157179205
1.118712079,1.256832575,1.434435937,-1.064547133,-1.118657219,-0.59132296,-0.108731292,0.03,-0.069,-0.04,-0.389716183,-0.157179205
1.07814445,1.223594525,1.022952522,-0.997219219,-0.777958598,-0.59132296,-0.073847574,0.02,-0.069,-0.04,-0.389716183,-0.157179205
0.768355281,1.273451599,1.187156878,-1.062820776,-0.731096706,-0.59132296,-0.038963855,0.02,-0.069,-0.04,-0.389716183,-0.157179205
0.960129528,1.243537355,0.888790978,-0.971323867,-0.047166388,-0.59132296,-0.038963855,0.02,-0.069,-0.05,-0.389716183,-0.157179205
0.665092225,1.256832575,0.629443239,-1.038651781,-1.127522983,-0.59132296,-0.038963855,0.02,-0.069,-0.05,-0.389716183,-0.157179205
0.797859011,1.286746819,0.97889598,-1.085263414,-1.180717563,-0.59132296,-0.038963855,0.02,-0.069,-0.05,-0.372357503,-0.157179205
0.713035786,1.273451599,0.93284752,-0.997219219,0.184609997,-0.59132296,-0.004080136,0.02,-0.069,-0.05,-0.40391874,-0.157179205
0.768355281,1.293394429,1.105066417,-0.724454849,1.233303151,-0.59132296,-0.004080136,0.02,-0.069,-0.05,-0.389716183,-0.157179205
0.882682236,1.250184965,1.109050253,-0.529376534,0.242870728,-0.59132296,-0.004080136,0.02,-0.069,-0.05,-0.372357503,-0.157179205
0.867930371,1.280099209,1.064993712,-0.260064878,0.800147283,-0.59132296,-0.004080136,0.02,-0.069,-0.05,-0.389716183,-0.157179205
0.967505461,1.313337258,1.732825271,-0.090881914,-0.685501351,-0.59132296,-0.004080136,0.02,-0.069,-0.05,-0.389716183,-0.176301163
1.5760199,1.230242135,1.574620104,-0.394720706,-0.72349748,-0.59132296,-0.004080136,0.01,-0.069,-0.05,-0.372357503,-0.157179205
1.196159371,1.250184965,1.628683105,-0.405078846,-0.570246427,-0.59132296,-0.004080136,0.01,-0.069,-0.05,-0.372357503,-0.157179205
0.67984409,1.263480184,0.998932333,-0.783150979,-0.538582987,-0.59132296,-0.004080136,0.01,-0.069,-0.05,-0.372357503,-0.157179205
0.484381876,1.280099209,0.956867709,-0.881553315,-1.20351524,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.144527843,1.263480184,1.428436748,-0.772792839,-0.220682043,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
0.735163584,1.243537355,0.842719084,-0.772792839,-1.187050251,-0.585498674,0.135454738,0.01,-0.08,-0.05,-0.372357503,-0.157179205
0.668780191,1.273451599,0.900789356,-0.891911456,0.5886355,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
0.746227483,1.243537355,1.069000982,-0.567356383,0.616499328,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.037576821,1.300042039,1.223198879,-0.197916034,0.328995287,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.176301163
1.288358529,1.293394429,1.650711376,-0.025280357,1.248501603,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.435877181,1.300042039,2.333564341,-0.351561786,-2.176216137,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.389716183,-0.157179205
1.299422428,1.250184965,2.003163711,-0.541461031,-0.81975434,-0.59132296,-0.004080136,0.01,-0.089,-0.05,-0.389716183,-0.157179205
1.369493787,1.223594525,1.546592644,-0.406805203,0.074421224,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.620275495,1.263480184,1.987134629,-0.285960229,0.800147283,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.369493787,1.206975501,1.468486019,-0.246254023,0.11368389,-0.59132296,-0.004080136,0.01,-0.08,-0.05,-0.372357503,-0.157179205
1.174031574,1.223594525,1.372358394,-0.158209828,0.084553525,-0.59132296,-0.004080136,0.01,-0.089,-0.06,-0.372357503,-0.157179205
0.904810034,1.206975501,1.121072065,-0.375730781,-1.269375197,-0.59132296,-0.004080136,0.01,-0.089,-0.06,-0.372357503,-0.157179205
1.221975135,1.343251502,1.50452802,-0.650221508,-1.763324871,-0.59132296,-0.004080136,0.01,-0.089,-0.06,-0.372357503,-0.157179205
1.487508709,1.286746819,1.858972273,-0.724454849,0.056689697,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.372357503,-0.176301163
1.40637345,1.180385061,1.484515102,-0.829762612,-0.845085092,-0.59132296,-0.004080136,0.01,-0.089,-0.06,-0.389716183,-0.176301163
1.015449023,1.250184965,1.582634645,-0.874647888,-1.359299368,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.372357503,-0.157179205
1.044952753,1.236889745,1.269270773,-0.91090138,-1.130056058,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.372357503,-0.157179205
0.860554438,1.313337258,1.660717835,-0.748623844,0.025026257,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.372357503,-0.157179205
0.938001731,1.236889745,1.087021982,-0.560450956,0.522775543,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.372357503,-0.157179205
0.742539517,1.243537355,0.922817627,-0.444785052,0.288466083,-0.59132296,-0.004080136,0,-0.089,-0.069,-0.372357503,-0.157179205
0.735163584,1.280099209,0.840727166,-0.339477289,0.227672277,-0.59132296,-0.004080136,0,-0.089,-0.069,-0.372357503,-0.157179205
0.853178506,1.230242135,0.948853168,-0.121956336,0.175744234,-0.59132296,-0.004080136,0,-0.089,-0.069,-0.389716183,-0.157179205
0.554453236,1.280099209,0.844734436,-0.101240055,0.211207288,-0.59132296,-0.004080136,0,-0.089,-0.06,-0.389716183,-0.157179205
0.561829168,1.280099209,0.924832979,-0.056354779,0.793814595,-0.59132296,-0.004080136,0,-0.089,-0.069,-0.372357503,-0.176301163
0.547077303,1.286746819,0.970881439,0.107649115,0.227672277,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.176301163
1.015449023,1.280099209,1.432444019,0.067942909,-0.558847589,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.176301163
1.314174293,1.300042039,1.800902002,-0.01837493,-0.509452621,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.435877181,1.230242135,1.528571643,-0.020101286,0.583569349,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.266230731,1.280099209,1.668732376,-0.011469503,0.288466083,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.458004978,1.300042039,1.864994897,-0.032185784,-0.378999246,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.550204136,1.286746819,1.997141088,0.054132055,-0.130757871,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
0.797859011,1.187032671,1.552591833,-0.023554,-0.107960194,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.638715327,1.286746819,1.99915644,-0.073618346,-0.015502947,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.067080551,1.200327891,1.470501372,-0.144398974,-0.26501086,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.176301163
1.059704618,1.273451599,1.488522372,-0.030459427,-0.381532321,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.176301163
0.919561899,1.250184965,1.283284503,-0.104692768,-0.786824361,-0.59132296,-0.004080136,0,-0.1,-0.069,-0.372357503,-0.157179205
1.199847338,1.243537355,1.53656275,-0.275602089,-0.316938902,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.176301163
1.033888854,1.273451599,1.227206149,-0.089155557,0.546839758,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.176301163
1.015449023,1.22027072,1.247242502,0.176703386,-0.010436797,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.157179205
0.904810034,1.336603893,1.313303881,0.240578586,0.201074987,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.157179205
0.912185966,1.286746819,1.355368505,0.306180143,-0.760227071,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.176301163
1.067080551,1.293394429,1.648719458,0.092111904,0.109884277,-0.59132296,-0.004080136,-0.01,-0.1,-0.08,-0.372357503,-0.157179205
1.089208349,1.193680281,1.337347504,0.000614995,0.50884363,-0.59132296,-0.004080136,-0.01,-0.1,-0.08,-0.372357503,-0.176301163
1.181407506,1.336603893,2.035198441,0.067942909,-0.290341612,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.193510924
1.428501248,1.300042039,2.023176629,0.138723537,0.449316361,-0.59132296,-0.004080136,-0.01,-0.11,-0.08,-0.372357503,-0.157179205
1.778858046,1.280099209,2.445721048,0.080027406,0.4607152,-0.59132296,-0.004080136,-0.01,-0.11,-0.08,-0.372357503,-0.176301163
1.664531091,1.263480184,2.511805861,0.154260748,-0.44612574,-0.59132296,-0.004080136,-0.01,-0.1,-0.069,-0.372357503,-0.176301163
1.686658889,1.223594525,1.875001356,0.118007255,0.180810385,-0.59132296,-0.004080136,0.01,-0.1,-0.05,-0.372357503,-0.176301163
1.469068877,1.256832575,1.736832541,0.408035193,1.822243147,-0.59132296,-0.004080136,0.05,-0.089,-0.03,-0.358154946,-0.157179205
1.10764818,1.206975501,1.682746106,0.594481724,1.675324783,-0.59132296,-0.004080136,0.069,-0.08,-0.02,-0.372357503,-0.176301163
1.387933619,1.280099209,1.901036897,0.703242201,0.589902038,-0.59132296,-0.004080136,0.08,-0.08,-0.01,-0.358154946,-0.157179205
1.188783439,1.293394429,1.955099898,0.748127477,0.612699715,-0.59132296,-0.004080136,0.08,-0.069,0,-0.372357503,-0.157179205
1.837865507,1.230242135,2.253465798,0.760211974,0.822944961,-0.59132296,-0.004080136,0.08,-0.069,0,-0.358154946,-0.157179205
1.561268035,1.273451599,2.48577032,0.715326698,1.579067923,-0.59132296,-0.004080136,0.1,-0.069,0.01,-0.358154946,-0.176301163
1.351053956,1.230242135,1.568620915,0.508163886,-0.219415505,-0.614620103,-0.492452198,0.129,-0.04,0.05,-0.372357503,-0.157179205
1.140839877,1.286746819,1.598640293,0.451194112,0.592435113,-0.59132296,-0.004080136,0.139,-0.03,0.05,-0.372357503,-0.157179205
1.373181754,1.250184965,1.598640293,0.199146024,-0.273876623,-0.59132296,-0.004080136,0.15,-0.02,0.06,-0.372357503,-0.176301163
1.800985844,1.336603893,2.223422986,0.176703386,0.131415417,-0.59132296,-0.004080136,0.139,-0.02,0.06,-0.342374327,-0.176301163
0.606084764,1.263480184,0.599400427,-0.203095104,-0.329604279,-0.632092961,-0.17849873,-1.019,-1.03,-1.019,-0.689547941,-0.422974415
0.646652393,1.273451599,0.615429509,-0.275602089,0.745686166,-0.626268675,-0.004080136,-1.019,-1.03,-1.019,-0.689547941,-0.444008568
0.683532056,1.273451599,0.593401238,-0.446511409,-1.631604958,-0.626268675,-0.004080136,-1.019,-1.03,-1.019,-0.689547941,-0.444008568
0.547077303,1.236889745,0.531323696,-0.543187388,-1.00086922,-0.626268675,-0.004080136,-1.019,-1.03,-1.019,-0.689547941,-0.444008568
0.738851551,1.250184965,0.555343885,-0.853931607,-1.055330338,-0.620444389,0.135454738,-1.019,-1.03,-1.019,-0.689547941,-0.444008568
0.513885606,1.280099209,0.723555512,-1.23718281,-1.33143554,-0.626268675,-0.004080136,-1.019,-1.03,-1.019,-0.689547941,-0.422974415
0.882682236,1.273451599,0.99290971,-1.067999847,-0.517051847,-0.626268675,-0.004080136,-1.019,-1.03,-1.019,-0.689547941,-0.422974415
1.067080551,1.250184965,0.848741707,-0.741718417,0.430318297,-0.620444389,0.135454738,-1.019,-1.03,-1.03,-0.689547941,-0.422974415
0.451190179,1.293394429,0.836719895,-0.519018393,1.049655196,-0.626268675,-0.004080136,-1.03,-1.03,-1.03,-0.689547941,-0.422974415
1.048640719,1.236889745,0.832712625,-0.192736964,-0.719697867,-0.626268675,-0.004080136,-1.03,-1.039,-1.03,-0.689547941,-0.422974415
0.882682236,1.243537355,1.101059147,-0.334298219,1.004059841,-0.626268675,-0.004080136,-1.03,-1.03,-1.03,-0.689547941,-0.444008568
0.823674775,1.256832575,0.840727166,-0.253159451,-0.767826297,-0.626268675,-0.004080136,-1.03,-1.039,-1.03,-0.689547941,-0.444008568
0.672468157,1.250184965,0.743591865,-0.68129593,-3.009597894,-0.620444389,0.135454738,-1.03,-1.039,-1.03,-0.689547941,-0.444008568
0.849490539,1.286746819,1.046972711,-0.936796732,-1.327635928,-0.626268675,-0.004080136,-1.03,-1.039,-1.03,-0.689547941,-0.444008568
0.890058169,1.223594525,0.894790167,-0.948881229,-0.275143161,-0.614620103,0.309873332,-1.03,-1.039,-1.03,-0.689547941,-0.463130525
0.727787652,1.236889745,0.657470699,-0.962692084,-0.113026345,-0.620444389,0.135454738,-1.03,-1.039,-1.03,-0.689547941,-0.480340287
0.296295595,1.223594525,0.391139529,-0.617420729,0.247936879,-0.626268675,-0.004080136,-1.03,-1.039,-1.03,-0.703750498,-0.463130525
0.248352033,1.113908963,0.341083799,-0.417163344,-0.955273866,-0.626268675,-0.004080136,-1.03,-1.039,-1.039,-0.689547941,-0.480340287
0.403246618,1.243537355,0.439203342,-0.097787341,1.105382851,-0.632092961,-0.17849873,-1.03,-1.039,-1.039,-0.689547941,-0.480340287
0.174592707,1.256832575,0.754606,-0.149578044,-1.194649477,-0.626268675,-0.004080136,-1.03,-1.039,-1.039,-0.689547941,-0.480340287
0.307359494,1.250184965,0.589393968,-0.127135406,0.660828145,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.689547941,-0.480340287
1.059704618,1.243537355,0.920825708,-0.486217615,-1.536614636,-0.626268675,-0.004080136,-1.039,-1.039,-1.03,-0.703750498,-0.50137444
0.856866472,1.263480184,0.94686125,-0.655400578,-0.381532321,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.689547941,-0.480340287
0.414310516,1.263480184,0.892798249,-0.941975802,-2.302869899,-0.632092961,-0.17849873,-1.03,-1.039,-1.039,-0.703750498,-0.480340287
0.491757809,1.250184965,0.731570053,-1.311416151,-1.485953131,-0.620444389,0.135454738,-1.03,-1.039,-1.039,-0.703750498,-0.480340287
0.631900528,1.236889745,0.543322073,-1.561737883,-0.351135418,-0.620444389,0.135454738,-1.039,-1.039,-1.039,-0.689547941,-0.480340287
0.919561899,1.256832575,0.607414968,-1.439166552,-1.341567841,-0.620444389,0.135454738,-1.039,-1.039,-1.039,-0.689547941,-0.480340287
0.325799325,1.256832575,0.537322885,-1.050736279,-0.156088624,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.463130525
0.70934782,1.256832575,0.607414968,-1.13014869,-0.671569438,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.480340287
0.974881394,1.256832575,0.63745778,-1.44607198,-0.566446815,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.694595955,1.280099209,0.880776437,-1.387375849,-0.618374857,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.532325438,1.263480184,0.635442428,-1.219919242,-1.403628185,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.598708831,1.243537355,0.816683542,-1.560011526,-0.629773696,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.469630011,1.230242135,0.804685165,-1.839681323,-2.15848461,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.422974415
1.063392585,1.243537355,0.864747355,-1.699846425,-0.900812748,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.576581034,1.243537355,0.645448887,-1.354575071,-0.205483591,-0.614620103,0.309873332,-1.039,-1.039,-1.039,-0.703750498,-0.444008568
0.70934782,1.300042039,0.942853979,-1.204382032,0.43411791,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.703750498,-0.422974415
0.856866472,1.243537355,1.079030876,-1.11979055,-0.0408337,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.689547941,-0.422974415
0.48069391,1.256832575,0.998932333,-1.202655675,-2.295270674,-0.626268675,-0.004080136,-1.039,-1.039,-1.039,-0.719531117,-0.422974415
1.033888854,1.300042039,0.970881439,-1.473693688,-1.998900869,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.422974415
1.011761057,1.273451599,0.880776437,-1.420176628,-1.307371326,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.422974415
0.912185966,1.250184965,0.824698083,-1.363206855,-0.452458428,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.422974415
0.890058169,1.273451599,0.703542593,-1.496136326,-1.266842122,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.422974415
0.724099685,1.263480184,0.754606,-1.468514618,-1.618939582,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.444008568
0.827362742,1.263480184,0.705534511,-1.385649493,-0.447392278,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.444008568
0.908498,1.280099209,0.66548524,-1.140506831,0.030092407,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.444008568
1.056016652,1.286746819,0.782656894,-1.040378138,-0.12062557,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.444008568
0.631900528,1.256832575,0.878761085,-1.01275643,-1.789922161,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.463130525
0.41062255,1.256832575,0.707526429,-1.17330761,-1.636671108,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.480340287
0.259415932,1.263480184,0.737569242,-1.242361881,-1.468221604,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.50137444
0.801546978,1.256832575,0.581379427,-1.401186703,-0.487921482,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.50137444
0.513885606,1.293394429,0.671484429,-1.458156477,-1.587276141,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.50137444
0.075017617,1.250184965,0.401145988,-1.176760323,1.045855583,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.518584202
0.351615089,1.323308673,0.800677894,-0.974776581,0.382189867,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.518584202
0.572893067,1.273451599,1.135085795,-0.380909852,0.132681955,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.518584202
0.812610876,1.256832575,1.01093071,-0.629505227,-3.307234236,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.518584202
1.063392585,1.286746819,1.038981604,-1.069726203,-1.016067672,-0.626268675,-0.004080136,-1.039,-1.05,-1.05,-0.719531117,-0.518584202
0.949065629,1.243537355,0.611422239,-1.021388214,-1.458089303,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.518584202
0.724099685,1.243537355,0.826713436,-1.371838638,-2.521980909,-0.620444389,0.135454738,-1.039,-1.05,-1.05,-0.719531117,-0.50137444
0.639276461,1.230242135,0.607414968,-1.390828563,0.426518684,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.719531117,-0.50137444
0.226224235,1.093966133,0.351090258,-1.307963438,-1.165519112,-0.626268675,-0.004080136,-1.039,-1.05,-1.05,-0.719531117,-0.50137444
0.277855764,1.077347109,0.311040987,-1.040378138,1.171242808,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.480340287
0.982257326,1.256832575,0.936854791,-0.700285854,-0.39293116,-0.626268675,-0.004080136,-1.039,-1.05,-1.039,-0.703750498,-0.480340287
0.856866472,1.250184965,0.567365697,-0.541461031,-1.19844909,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.703750498,-0.480340287
0.484381876,1.273451599,0.774642353,-0.68129593,-1.327635928,-0.626268675,-0.004080136,-1.039,-1.05,-1.05,-0.719531117,-0.463130525
0.635588494,1.230242135,0.778649623,-0.891911456,-1.45428969,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.444008568
0.569205101,1.236889745,0.595393157,-1.059368063,0.325195674,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.463130525
0.406934584,1.243537355,0.391139529,-0.860837034,0.63676393,-0.626268675,-0.004080136,-1.05,-1.05,-1.05,-0.719531117,-0.463130525
0.462254078,1.263480184,0.415159718,-0.903995953,-1.589809216,-0.626268675,-0.004080136,-1.039,-1.05,-1.05,-0.719531117,-0.444008568
